;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
29;29;Ведущий web-дизайнер;Санкт-Петербург;50000.0;90000.0;Студия Веб Анатомия;2019-11-06;28;От 1 года до 3 лет;Полная занятость;Полный день;"Ищем в команду талантливого, по-хорошему одержимого дизайном специалиста.ВАРИАНТЫ УДАЛЕННОГО СОТРУДНИЧЕСТВА НЕ РАССМАТРИВАЕМ, ПРОСЬБА НЕ БЕСПОКОИТЬ!!! Обязанности Разработка дизайна сайтов, интерфейсов;Ре-дизайн и графическая поддержка существующих проектов;Разработка айдентики. Требования Уверенная работа с графическим пакетом Adobe;Хороший художественный вкус, чувство композиции, понимание современных трендов в дизайне;Креативное мышление;Умение рисовать от руки (не обязательно, будет плюсом);Внимание к мелочам;Понимание основ юзабилити;Умение презентовать роботу (работа с мокапами);Обязательно желание дальнейшего развития в области дизайна!Желание и умение работать в команде;Ссылка на портфолио обязательна!Опыт работы от 1 года;Профильное образование (будет большим плюсом).Условия: График работы – с 09:00 – 18:00 (с 10:00 – 19:00), пятидневка;Уютный офис в 5 минутах от метро;Оклад обсуждается индивидуально, в зависимости от Вашей квалификации;Испытательный срок;Трудоустройство в соответствии с ТК РФ;Возможность профессионального обучения за счет компании.  ";Разработка дизайна сайтов, интерфейсов. Ре-дизайн и графическая поддержка существующих проектов. Разработка айдентики.;Уверенная работа с графическим пакетом Adobe. Хороший художественный вкус, чувство композиции, понимание современных трендов в дизайне. Креативное мышление. ;;"Adobe Photoshop;Adobe Illustrator;Графический дизайн;CorelDRAW;Web-дизайн"
1146;1146;UX/UI Дизайнер;Пермь;50000.0;90000.0;HR Агент;2019-11-18;16;От 1 года до 3 лет;Полная занятость;Полный день;Компания Promobot - крупнейший производитель сервисных роботов, является резидентом фонда Сколково и входит в число самых инновационных компаний России. Компания занимается разработками в области искусственного интеллекта, распознавания речи, мехатроники и других высокотехнологичных направлениях. Продукт компании представлен в 34 странах мира, востребован в Сбербанке, IKEA, музее Россия Моя История, Dubai Mall и др. Задачи:  дизайн пользовательских интерфейсов продуктов компании отрисовка макетов и графических элементов интерфейса взаимодействие с разработчиками  Для успешной реализации задач от Вас потребуется: - понимание сценариев взаимодействия пользователя с веб/мобильным интерфейсом - навык проектирования и реализации интерфейсов пользователей (портфолио) - знание трендов в дизайне, внимательность к деталям - знание графических редакторов, figma Мы предлагаем: - карьерные перспективы в одной из самых инновационных компаний России - открытое к диалогу руководство, участие в развитии продукта и компании - высокую официальную заработную плату. Информация о компании: Наш сайт - https://promo-bot.ru/Канал YouTube - https://www.youtube.com/user/rupromob...Instagram - https://www.instagram.com/rupromobot/ ;Дизайн пользовательских интерфейсов продуктов компании. Отрисовка макетов и графических элементов интерфейса. Взаимодействие с разработчиками. Информация о компании:;Для успешной реализации задач от Вас потребуется: - понимание сценариев взаимодействия пользователя с веб/мобильным интерфейсом. - навык проектирования и реализации интерфейсов...;;Проектирование пользовательских интерфейсов
269;269;Project Manager IT / Менеджер проектов;Москва;60000.0;90000.0;Голубева Зоя Владимировна;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Гибкий график;Привет! Мы молодая, опытная, творческая и амбициозная команда Phygitalism.  Немного о том, чем мы занимаемся:    Более 3 лет реализовываем мультимедийные проекты (AR VR ML CG),   Разрабатываем технологические продукты для бизнеса,   Внедряем инновации в сферу маркетинга и инструментов продаж,   Проводим исследования в области человеко-машинного взаимодействия,   Пропагандируем собственную phygital-философию,   Важный момент - мы не делаем игры.     Project Manager / Средний уровень Мы ищем перспективного менеджера проектов, который любит новейшие технологии и имеет огромное желание развиваться запуске IT проектов. Мы развиваем культуру исследовательской лаборатории и надеемся, что он также вдохновится и полюбит нашу работу. Требования:    Опыт управления проектами (если digital – круто) и знания особенностей разработки ПО   Опыт работы с документами, аккуратно и структурировано   Опыт работы по Agile/Scrum   Креативное мышление и желание выполнить больше чем в задаче, не бояться предлагать свои идеи   Техническое (или близкое к техническому) образование   Аналитическое мышление (не бояться работать с большим массивом данных и анализировать тех требования)   Любые другие знания и опыт работы будут только плюсом   Что будете делать:   Ввести проекты с новейшими технологиями от продажи (помощь аккаунту) до завершения (от формирования тз и плана работ до подписания акта выполненных работ)   Ввести внутренние проекты, где клиентом является команда   Много работать с документацией и таск менеджерами (Jira, Trello)   Вместе с проджектами налаживать бизнес-процессы   Вдохновлять и поддерживать команду   Как мы работаем:   У нас действительно гибкий график   Решаем сложные и интересные задачи, которые иногда никто не решал   Одними из первых тестируем новые девайсы   Мы против офисной культуры. У нас дружная амбициозная команда и семейная обстановка   Нас 25 человек - команда работает в Москве и удаленно распределена по России и Украине   Стараемся работать по Agile   Совместные обеды / частые вечеринки   Совместные недельные зимние/летние выезды на рабочие каникулы   Индивидуальные занятия английскому языку на платформе Skyeng   Много свободы и творчества, а также личной ответственности :)   Если вам интересно, то присылайте небольшой рассказ о себе и своем опыте. Резюме без сопроводительного письма рассматриваться не будут.  Мы в постоянном поиске различных специалистов в команду - разработчики, дизайнеры и менеджеры проектов (в том числе и стажеры). ;Более 3 лет реализовываем мультимедийные проекты (AR VR ML CG). Разрабатываем технологические продукты для бизнеса. Внедряем инновации в сферу маркетинга...;Опыт управления проектами (если digital – круто) и знания особенностей разработки ПО. Опыт работы с документами, аккуратно и структурировано. ;;"Управление проектами;Atlassian Jira;Atlassian Confluence;trello"
394;394;Программист встраиваемых систем;Зеленоград;60000.0;90000.0;РАДИУС Автоматика;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;Группа компаний «РАДИУС» работает на рынке более 28-ми лет и имеет заслуженную репутацию надёжного высокопрофессионального партнёра. Основа нашего успеха ‒ клиентоориентированность, огромный опыт и стремление к постоянному совершенствованию. Направление нашей деятельности ‒ реализация полного цикла работ от научных изысканий до серийного производства оборудования релейной защиты и автоматики для сетей от 0,4кВ до 220кВ, а также средств испытания и диагностики оборудования и линий электропередачи.   Обязанности:  Разработка устройств на базе Cortex, ARM7, ARM9, DSP C55xx, C66x с применением Embedded - Linux и ОС реального времени Разработка прикладного программного обеспечения Разработка драйверов устройств Поддержка ранее разработанного ПО (С/С++)  Требования:  Опыт работы с контроллерами на базе архитектуры ARM Уверенное владение языками C/C++ Опыт разработки многопоточного ПО Владение средствами сборки программного обеспечения: make, cmake и др. Опыт разработки тестов Знание систем управления версиями: Git, CVS, SVN Умение работать в команде  Условия:  Перспективы роста, обучение Трудоустройство и соцпакет в полном соответствии с ТК РФ График работы: пн.-пт. 9:00-18:00. Возможен гибкий график Заработная плата, обсуждается индивидуально по результатам собеседования   ;Разработка устройств на базе Cortex, ARM7, ARM9, DSP C55xx, C66x с применением Embedded - Linux...;Опыт работы с контроллерами на базе архитектуры ARM. Уверенное владение языками C/C++. Опыт разработки многопоточного ПО. Владение средствами сборки...;;
422;422;Frontend-разработчик;Москва;60000.0;90000.0;Агентство Социальные Сети;2019-11-13;21;От 1 года до 3 лет;Полная занятость;Полный день;Приглашаем к сотрудничеству талантливых веб-разработчиков в динамично развивающуюся компанию, одного из лидеров в области Digital. У нас интересные и разнообразные задачи, применение передовых технологий. Условия: В нашей компании:  дополнительное медицинское страхование развитие профессиональных навыков хорошие перспективы роста зарплаты по результатам работы молодой дружный коллектив, активная корпоративная жизнь чай / кофе / сахар без ограничений :-)    Требования:  знание и опыт работы c HTML5 и CSS3 опыт адаптивной вертски знание и опыт Javascript / DOM / AJAX знание React / Angular опыт работы с jQuery наличие в резюме ссылок на выполненные работы коммуникабельность, желание работать в команде    Желательно:  базовые знания PHP опыт использования JS плагинов (moment.js, mansonry, highcharts) опыт работы с шаблонизаторами Twig опыт работы с SASS опыт работы c контролем версий git или subversion опыт работы с JSON API  Обязанности:  верстка Twig-шаблонов под Symfony-проект верстка UI (HTML + CSS + JS) поддержка темы оформления под Vaadin-проект  График работы:  полный день полная занятость ;Верстка Twig-шаблонов под Symfony-проект. Верстка UI (HTML + CSS + JS). Поддержка темы оформления под Vaadin-проект.;Знание и опыт работы c HTML5 и CSS3. Опыт адаптивной вертски. Знание и опыт Javascript / DOM / AJAX. ;;"HTML5;CSS3;jQuery;Ajax;JavaScript;JSON API"
151;151;РНР Developer (1C Bitrix);Москва;70000.0;90000.0;Sputnik;2019-11-29;5;От 1 года до 3 лет;Полная занятость;Полный день;Обязанности:  Уровень Middle Разработка и поддержка проектов на 1C-Bitrix Оценка новых проектов Опыт работы по направлению от 2-х лет Наличие сертификатов 1C-Битрикс Знание Bitrix API Опыт разработки модулей под 1C-Битрикс Уверенные знания PHP 7+, SQL, ООП  Будет плюсом:  Опыт создания сложных высоконагруженных проектов Опыт работы с веб-сервисами (SOAP, REST) Знание в области администрирования web-серверов (Linux) Высшее техническое образование (является преимуществом) Опыт разработки компонентов.  Условия:  Своевременная выплата ЗП Работа в дружной команде Гибкий график Отпуск: 21 календарный день Испытательный срок: 1 месяц ;Уровень Middle. Разработка и поддержка проектов на 1C-Bitrix. Оценка новых проектов.;Опыт работы по направлению от 2-х лет. Наличие сертификатов 1C-Битрикс. Знание Bitrix API. Опыт разработки модулей под...;;"1С-Битрикс;Linux;MySQL;PHP 7+;ООП;SOAP;REST"
826;826;Программист Yii;Ростов-на-Дону;70000.0;90000.0;Онлайн-Тренд;2019-11-29;5;От 1 года до 3 лет;Полная занятость;Удаленная работа;Обязанности:Разработка сайтов на YiiПоддержка существующих веб проектовТребования:Опыт разработки веб проектовОпыт программирования на PHP от 3 летАккуратность, ответственное отношение к срокамНаличие законченных проектовУсловия:Заработная плата 70 тыс. руб. (ЗП определяется по результатам ваших знаний, умений и возможностей)Удаленка.;Разработка сайтов на Yii. Поддержка существующих веб проектов.;Опыт разработки веб проектов. Опыт программирования на PHP от 3 лет. Аккуратность, ответственное отношение к срокам. Наличие законченных проектов.;;"JavaScript;PHP5;PHP;MySQL;CSS;Yii"
1723;1723;Full Stack Web Разработчик;Жуковский;70000.0;90000.0;BizOn;2019-12-03;1;От 1 года до 3 лет;Полная занятость;Удаленная работа;Группа компаний, в связи с развитием нового направления, набирает талантливых разработчиков для внедрения, сопровождения и кастомизации порталов на базе Битрикс24. Обязанности (в контексте фреймворка Битрикс24):  Разработка новых и доработка существующих (наших) модулей Разработка приложений (rest api) Разработка действий для бизнес-процессов, пользовательских типов полей, компонентов Разработка бизнес-процессов Проведение код-ревью Участие в планировании работ  Требования:  PHP 7+ JS (Jquery) SQL (MySQL) Понимание концепции и навыки применения ООП Git  Желательно:  опыт работы с Битрикс24 (облако и/или коробка) Unix системы (пользователь)  Условия:  удаленная работа (полный рабочий день 5/7) испытательный срок 1 месяц (60 000 руб) дальнейший рост з/п зависит исключительно от Ваших способностей  Порядок приема:  онлайн тестирование (4 тестовых задания) собеседование по Skype испытательный срок (1 месяц) ;Разработка новых и доработка существующих (наших) модулей. Разработка приложений (rest api). Разработка действий для бизнес-процессов, пользовательских типов полей, компонентов. ;PHP 7+. JS (Jquery). SQL (MySQL). Понимание концепции и навыки применения ООП. Git. Опыт работы с Битрикс24 (облако...;;"Git;ООП;MySQL;SQL;PHP;jQuery;CSS3;Ajax"
870;870;IT recruiter (HR-менеджер);Москва;80000.0;90000.0;8bit group;2019-11-14;20;От 1 года до 3 лет;Полная занятость;Гибкий график;Мы - дружная команда специалистов, которая умеет и любит делать свою работу.Никакого дресс-кода, навязчивой корпоративной культуры и бюрократии! Основной принцип работы - работа на результат! Требования к скиллам и опыту:  Мы не ищем HR-Generalista. Мы ищем коллегу в HR-команду, готового активно подбирать по блоку DEV/IT, прокачивать скиллы в IT-рекрутинге и HR, сопровождать онбординг и корпоративную культуру, развитие бренда и делать трудовые будни разработчиков немного счастливее )   Ожидаем профильный опыт в ИТ-рекрутинге, именно по блоку WEB-разработки. Он может быть совсем небольшим от 3-6 месяцев, главное желание, сообразительность, активная позиция, желание делать жизнь работающих разработчиков немного счастливее :) Опыт использования инструментов поиска в ИТ и DEV (HH.ru есть всегда, но это не покроет потребность. Вы должны уметь использовать другие инструменты поиска) Проведение очных и скайп-интервью с разработчиками Умение самостоятельно планировать время, нацеленность на результат, креативность и, конечно, проактивность.  Задачи:  Основной блок - закрывать вакансии для отдела разработки, тестирования собственных продуктов компании. В работе от 5 до 15 вакансий, может быть от 2 до 5 стримов. Стэк: PHP. Symfony, JS. Java, мобильные разработки, UI/UX. Предпочтение отдадим тем, кто подбирал Symfony и JAVA, но смотреть готовы с любым опытом подбора в ИТ от минимального Поиск по всем возможным ресурсам - HH, МК, FB, TG-каналы, LinkedIn, Habr, рефералы, базы, форумы, GitHub, Stackover, AmazingHirig, Понятно, что не все ресурсы вы используете одинаково круто, но вы должны быть готовы юзать все и добавлять новые каналы. Если опыт маленькие, но желание и мотивация к самообучению высокая, тоже круто. Иное - не годится. Сорсинг, реферальные сети и др источники Формирование резервной базы - ATS, хантинг. Посещение профильных митапов, помогать с организацией собственных митапов (не часто) HR: помощь с онбордингом, контроль адаптации, активная коммуникация с сотрудниками WEB-разработки, получение обратной связи, организация внутренних мероприятий (праздники, квесты, тимблидинг), диагностика лояльности, игровые дни и активности 2 пятницы в месяц! Закрытие смежных позиций - специалисты интернет-проектов, интернет-маркетологи (от возможности с учетом объема по основному ИТ - блоку)  Условия:  Гибкий рабочий график - начало рабочего дня с 9.00 до 11.00, планируете свой рабочий день самостоятельно, отталкиваясь от графика встреч. По блоку ИТ собеседование смещены в вечернее время чаще, готовность к ненормированному графику, по-необходимости. Выходные - суббота, вскр всегда за Вами, но связь с кандидатами поддерживается, если необходимо. Оклад от опыта и скиллов в вилке 60 000 - 80 000 net обсуждаем от опыта + КПИ по задачам. Действительно уютный офис с верандой на 7-м этаже в бизнес-центре рядом с м.Тульская, позитивные коллеги, кофе, чай, фрукты, зона отдыха, корпоративные мероприятия и активности Возможность получить опыт работы с разными HR-задачами, участие в новых корпоративных проектах компании Мы работаем на результат, у нас много интересных задач, возможность получить бесценный опыт  Ты молодец, если дочитал вакансию до конца, подружимся как минимум. Иногда мы работаем с фриланс ИТ-рекрутерами. Но сейчас ищем коллегу в офис! Все отклики просматриваются, в положительном случае - связь. Вопросы можно написать напрямую тут на сервисе.;Основной блок - закрывать вакансии для отдела разработки, тестирования собственных продуктов компании. В работе от 5 до 15 вакансий, может быть...;Ожидаем профильный опыт в ИТ-рекрутинге, именно по блоку WEB-разработки. Он может быть совсем небольшим от 3-6 месяцев...;;
1865;1865;Программист 1 С;Краснодар;90000.0;90000.0;Ромекс-Кубань;2019-11-21;13;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Доработка, поддержка и обслуживание конфигураций УПП 1.3., БП 2.0., БП 3.0, ЗУП 2.5., ЗУП 3.x: Консультирование и оказание помощи пользователям Решение проблем, возникающих в ходе работы программы; Тебования:   Опыт работы от 1-3 лет; Знание типовых конфигураций УПП, БП,ЗУП  Наличие сертификатов &quot;Специалист &quot; по платформе 1 С, а так же прикладным решениям будет преимущество  Условия:  Официальное трудоустройство Соц.пакет ";Доработка, поддержка и обслуживание конфигураций УПП 1.3., БП 2.0., БП 3.0, ЗУП 2.5., ЗУП 3.x...;"Опыт работы от 1-3 лет. Знание типовых конфигураций УПП, БП,ЗУП. Наличие сертификатов &quot;Специалист &quot; по платформе 1 С, а...";;
14;14;Аналитик в Управление информационной безопасности (в Банк);Москва;;90000.0;Сателл ИТ;2019-11-05;29;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Получение данных из ИТ-систем Банка и подготовка различных отчётностей в Холдинг; Ведение переписки с коллегами из Холдинга; Формирование запросов в смежные подразделения Банка; Согласование доступов к ИТ-системам Банка.  Требования:  Опыт работы в подразделениях ИТ или ИБ. Понимание сетевых технологий и/или средств защиты информации; Опыт работы в банковской сфере – приветствуется; Знание законодательства в области защиты информации (152-ФЗ, 382-П, СТО БР ИББС. ГОСТ 57580.1) - будет преимуществом; Знание английского языка на уровне чтения регламентирующей документации и деловой переписки. Базовые разговорные навыки будут преимуществом.  Мы предлагаем: Надежный системный интегратор на Российском рынке ищет на конкурсной основе Аналитика в Управление информационной безопасности, для работы в банке. Вас ждет:  Интересная работа в Крупнейшем банке - лидере рынка ценных бумаг России; Комфортабельный офис в районе ст. м. Парк Культуры (Пречистенская набережная); Официальное трудоустройство с первого рабочего дня (оплата больничных листов, отпусков); Белая заработная плата: фиксированный оклад, выплачивается в полном объеме с первого месяца работы; График работы: 5/2; Соц. пакет: полис ДМС; Регулярные корпоративные мероприятия; Работа в молодом, дружном коллективе. ";Получение данных из ИТ-систем Банка и подготовка различных отчётностей в Холдинг. Ведение переписки с коллегами из Холдинга. ;Опыт работы в подразделениях ИТ или ИБ. Понимание сетевых технологий и/или средств защиты информации. Опыт работы в банковской сфере...;;
1787;1787;Ведущий программист 1С;Рязань;;90000.0;СПЕКТР;2019-11-22;12;Нет опыта;Полная занятость;Полный день;"Обязанности:  Участие в проектах автоматизации систем учета внутренних заказчиков, составление ТЗ; разработка, оптимизация запросов, программного кода  Требования:  Желателен опыт разработки на платформе 1С 8.2, 8.3 (знание принципов работы управляемого приложения), знание СКД; опыт работы в одной из типовых конфигураций УПП, ERP, БП, ЗУП, ДО  Приветствуются:  Опыт настройки интеграции с использованием механизмов COM соединений‚ web –сервисов; Наличие сертификатов 1С: Специалист-Консультант, 1С:Специалист;  Знание соответствующей предметной области (производство, кадры и учет зарплаты, продажи, складской учет, бухгалтерский учет)   Условия:  Официальное оформление, все соц.гарантии, уровень заработной платы обсуждается индивидуально; График работы 5/2, с 8 до 17 ч.; Место работы - ул. Военных автомобилистов Служебный транспорт с основных районов города. ";Участие в проектах автоматизации систем учета внутренних заказчиков, составление ТЗ. Разработка, оптимизация запросов, программного кода.;"Желателен опыт разработки на платформе 1С 8.2, 8.3 (знание принципов работы управляемого приложения), знание СКД; опыт работы...";;"1С: Зарплата и управление персоналом;1С программирование;1С: Производство;1С: Документооборот;ERP-системы на базе 1С"
1820;1820;Аналитик баз данных (SQL);Москва;;90000.0;Гамма;2019-11-15;19;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Участие в проектах развития IT-структуры компании (автоматизация производств, роботизированный склад и др.); Работа с SQL-запросами высокой сложности; Подготовка отчетности, визуализация данных.  Требования:  Опыт работы с аналитикой баз данных от 1 года; Уверенное знание SQL (умение работать со сложными запросами к БД); Знание устройства работы реляционных БД; Опыт визуализации данных (отчеты, диаграммы); Высокий уровень ответственности за результат, Умение анализировать поставленные задачи, Высокие коммуникабельные качества, Высшее техническое/математическое образование, Знание английского на уровне чтения технической документации.  Условия:​​​​​​​  Работа в компании, вышедшей на международный рынок, развивающей современные технологии: автоматизированное производство, роботизированный склад и др.; График работы: плавающее утро с 08:00 до 11:00 (стандартный рабочий день); Рассматриваем программистов в т.ч. с небольшим опытом работы или студентов, заканчивающих ВУЗ по технической специальности, но должен быть высокий уровень знаний по теории баз данных; Оформление в соответствии с ТК РФ с первого дня работы; Официальная и своевременная оплата труда; Демократичная атмосфера, дружный коллектив; м.Авиамоторная. ";Участие в проектах развития IT-структуры компании (автоматизация производств, роботизированный склад и др.). Работа с SQL-запросами высокой сложности. ;Опыт работы с аналитикой баз данных от 1 года. Уверенное знание SQL (умение работать со сложными запросами к БД). ;;
1128;1128;Программист 1С;Ростов-на-Дону;95000.0;97000.0;Роспром;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Удаленная работа;"Обязанности:  Программирование в 1С 8 новых функциональных модулей по техническому заданию, их отладка и внедрение разработок Обновление текущих конфигураций. Проведение тестирования программного обеспечения. Оформление инструкций по работе с ПО и технической документации. Поддержка пользователей, включая удаленные подразделения. Формализация требований пользователей и формулирование задач, поставленных пользователем.    Требования:  Знание платформы 1С 8.2, 8.3 и конфигураций 1С БП: объектов прикладного решения (регистры, документы); механизмов СКД, КД, механизмов клиент-серверного взаимодействия, механизмов управляемого приложения, механизмов интеграции 1С с внешними источниками данных. Наличие опыта разработки на платформе 1С 8.2, 8.3, умение ориентироваться в чужом коде (поиск ошибок, оптимизация кода, запросов) Способность принимать участие в создании и управлении ИС на всех этапах жизненного цикла. Способность составлять и контролировать план выполняемой работы Владение платформой 1С 8.2, 8.3 и знание особенностей при работе с ними. Опыт разработки на управляемых формах. Опыт перевода конфигурации на WEB-интерфейс. Так же будет приветствоваться опыт в работе с объектами «HTTP-сервисы». Понимание принципов оптимизации кода и поиск причин замедления работы базы.    Условия:  Работа в крупной стабильной компании. Только полный рабочий день. График с 8.30 до 17.30 по МСК Трудоустройство по ТК РФ. Полный соцпакет. Возможна удаленная работа. ";Программирование в 1С 8 новых функциональных модулей по техническому заданию, их отладка и внедрение разработок. Обновление текущих конфигураций. ;"Знание платформы 1С 8.2, 8.3 и конфигураций 1С БП: объектов прикладного решения (регистры, документы); механизмов СКД...";;
1845;1845;Программист-стажер 1С (м.Коломенская);Москва;15000.0;100000.0;Первый Бит;2019-11-30;4;Нет опыта;Полная занятость;Полный день;"Мы в поисках начинающего специалиста с горящими глазами и огромным желанием развиваться в сфере IT! Готовы предложить отличное обучение, опыт работы в крупнейшей IT компании и работу в коллективе профессионалов и любителей своего дела! МЫ ПРЕДЛАГАЕМ:  Бесплатное начальное обучение, повышение квалификации, получение сертификатов 1С; Помощь наставника, который с первых дней помогает осваивать навыки программирования в 1С; Оформление по ТК РФ, белая заработная плата, оплата проездного билета и мобильной связи; График работы 5/2; Молодой и дружный коллектив, развитая корпоративная культура (спорт, профессиональные праздники, обучение); Офис в пешей доступности от ст. метро Коломенская.  У ВАС БУДЕТ ВОЗМОЖНОСТЬ:  Заниматься разработкой / доработкой конфигураций на базе 1С; Развиваться в сфере 1С; Научиться выявлять требования по доработкам; Работать с пользователями: консультации и помощь в работе; Участвовать в крупных проектах.  ОТ ВАС ПОТРЕБУЕТСЯ:  Желание развиваться в сфере IT; Высшее / незаконченное высшее образование, средне-специальное образование; Владение ПК, MS Office, Интернет на уровне опытного пользователя; Готовность к разъездному характеру работы (иногда работа на выходных согласно ТК РФ); Готовность обучаться на всех этапах работы. ";Заниматься разработкой / доработкой конфигураций на базе 1С. Научиться выявлять требования по доработкам. Работать с пользователями: консультации и помощь в...;Мы в поисках начинающего специалиста с горящими глазами и огромным желанием развиваться в сфере IT! Готовы предложить отличное обучение, опыт...;;"Коммуникабельность;Клиентоориентированность;Ответственность;Пунктуальность;Ориентация на результат"
1992;1992;Стажер-программист (web/js/react) в Севастополе;Севастополь;25000.0;100000.0;ITGLOBAL.COM;2019-11-26;8;Нет опыта;Стажировка;Гибкий график;"Кто мы:Компания SimpleOne, входящая в группу компаний ITGLOBAL. Занимаемся разработкой платформы для автоматизации всех сервисных бизнес-процессов клиентов. Ориентируемся на средних и крупных корпоративных государственных заказчиков, занимающихся цифровой трансформацией. Наш продукт имеет конкурентные преимущества в виде сочетания лучшего пользовательского опыта и дизайна (UI/UX), высокой производительности и наличия low-code инструментария, позволяющего существенно сокращать сроки внедрения. Кого мы ищем: Сейчас команда ищет 4-6 junior разработчиков. По нашему опыту обучение с нуля внутри компании значительно повышает качество работы в сравнении с опытным junior-разработчиком. Программисты дорастают до уровня senior быстрее, чем в 95% других компаний. Стажировка продлится от 1 до 3 месяцев в зависимости от ваших знаний и скорости обучения. Далее полноценное трудоустройство. Основной акцент будет идти на javaScript, React. Формат и условия: Обучение начнется примерно с начала февраля (дата начала будет зависеть от соискателей) и займет 3-4 недели. Проводить занятия в Севастополе будут наши Петербургские опытные программисты с задатками к обучению. Максимум практики и невероятное количество новых полезных знаний в единицу времени. Учим тем технологиям, которые сами используем (а используем самое современное). Обучение бесплатное. Нагрузка строится с расчетом на то, что большинство стажеров являются действующими студентами, т.е. имеют необходимость посещать ВУЗ и выполнять ВУЗовские домашние задания. Те, кто успешно справляется зачисляется в штат компании. Ниже представлен средний уровень ЗП, у кого-то он будет выше, у кого-то ниже.  25 000 - 30 000 рублей /месяц, спустя 6 месяцев - 35 000 - 40 000 рублей месяц, спустя 12 месяцев - 60 000 - 70 000 рублей в месяц, спустя 24 месяца - 90 000 - 100 000 рублей в месяц. дальнейший рост зависит от конкретной личности - дальнейшего роста может как не быть, так он может быть ростом и в разы.  Требования:Специальных требований нет. Для нас важно только чтобы у вас был опыт программирования на любом языке хотя бы на уровне стабильного выполнения лабораторных работ в институте или продолжительной самостоятельной практики. Важные аспекты:  сообразительность; умение находить нестандартные решения; целеустремленность; базовая алгоритмическая база; ответственный подход.  Приветствуется:  знания front-end (HTML, CSS, javaScript, jQuery); знания баз данных (MySQL, PostgreSQL); опыт работы с системами контроля версий (svn, git); знание любого js-фреймворка/библиотеки (Vue, Angular, React и др.) наличие хотя бы минимального портфолио; знание других языков программирования; хорошее сопроводительное письмо к вакансии.  Студентам: Мы рассматриваем в том числе кандидатов, которые не закончили институт. Условием является, чтобы по завершении стажировки и зачислении вас в штат, у вас была возможность уделять работе от 25 часов в неделю. График гибкий (в том числе и не для студентов) - можно прийти пораньше или попозже, взять отгул, отработать в выходной и т.д. Этапы отбора кандидатов:   Решение логических задач (1 час): после просмотра резюме менеджер вышлет несколько заданий для решения дома. Все задачи не требуют навыков программирования, проверяют ваше умение находить решения. Удаленно.   Программирование алгоритмических задач (2 часа). На любом удобном для вас языке.   Очный этап. Также включает в себя первые 2 этапа, только с новыми заданиями + собеседование.  ";Этапы отбора кандидатов:;Специальных требований нет. Для нас важно только чтобы у вас был опыт программирования на любом языке хотя бы на уровне...;;"JavaScript;Git;MySQL;HTML;CSS;react"
