;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
410;410;Программист-консультант 1C 8.3 Зарплата и управление персоналом;Москва;10000.0;50000.0;BUSINESS SUPPORT;2019-11-25;9;От 3 до 6 лет;Проектная работа;Удаленная работа;Обязанности:  Сопровождение конфигурации 1C 8.3 Зарплата и управление персоналом Консультирование пользователей, исправление ошибок в учёте Написание внешних обработок и отчетов  Требования:  Опыт работы не менее 5 лет Отличное знание 1С8.3 ЗИК Грамотное общение по телефону  Условия:  Удаленная работа Проектная работа Почасовая оплата ;Сопровождение конфигурации 1C 8.3 Зарплата и управление персоналом. Консультирование пользователей, исправление ошибок в учёте. Написание внешних обработок и...;Опыт работы не менее 5 лет. Отличное знание 1С8.3 ЗИК. Грамотное общение по телефону.;;
584;584;Веб-дизайнер;Краснодар;20000.0;50000.0;MH STUDIO;2019-11-24;10;От 1 года до 3 лет;Полная занятость;Гибкий график;"Компания MH-STUDIO - Приглашает на работу Веб Дизайнера в сфере услуг интернет маркетинга, в молодой энергичный коллектив     Обязанности: - создание логотипов; - разработка фирстилей; - разработка макетов сайта - оформление брендбуков; - оформление рекламных материалов; - активное участие в новых проектах компании - выполнение поручений руководителя отдела маркетинга. Наши основные требования : - опыт работы с графическими редакторами; - отличное владение Adobe Photoshop, Illustrator; Вашим преимуществом будет: - готовность работать в режиме многозадачности; - творческий подход к выполнению работы; - позитивное мышление. - креатив Условия:  График работы Пн.-Пт. с 10:00 до 16:00 Оформление по ТК РФ Интересную работу в молодом и амбициозном коллективе, адекватных руководителей, которые, заинтересованы в твоем профессиональном росте!  Мы ждем твое резюме! Будь среди лучших !";создание логотипов. - разработка фирстилей. - разработка макетов сайта. - оформление брендбуков. - оформление рекламных материалов. - активное участие в новых проектах компании. - ;опыт работы с графическими редакторами. - отличное владение Adobe Photoshop, Illustrator. Вашим преимуществом будет: - готовность работать в режиме многозадачности. - ;;"Adobe Illustrator;Adobe Photoshop;Графический дизайн;Креативность;Дизайн;Графика;Многозадачность;Графические редакторы"
864;864;Веб-мастер/php-программист (техническая поддержка);Санкт-Петербург;25000.0;50000.0;Могута;2019-11-21;13;Нет опыта;Полная занятость;Полный день;"Команда web-разработчиков ищет начинающего web-специалиста в помощники. Главное требование - светлая голова и желание развиваться в программировании на PHP. У нас много интересных задач, на которых вы получите реальный опыт. Обязанности:  Разработка расширений для платформы Moguta.CMS Разработка шаблонов для платформы Moguta.CMS Техническая поддержка своих плагинов, шаблонов, а также уже разработанного ядра движка.  Требования:  Знание PHP; Знание MySQL; Знание JS; Знание JQuery; Знание CSS; Умение составлять алгоритмы и программировать их; Желание создавать свои разработки, которые будут приносить пользу пользователям.  Условия:  Работа в светлом современном офисе с видом на реку Неву. Молодой дружный коллектив. PS4, микроволновка, холодильник. Пешая доступность от метро (2 минуты). Оплачиваемый отпуск два раза в год. График: пн-пт, с 10 до 19; Обед в любой удобное время - 1 час. Адрес: СПБ, просп. Обуховской Обороны, ";Разработка расширений для платформы Moguta.CMS. Разработка шаблонов для платформы Moguta.CMS. Техническая поддержка своих плагинов, шаблонов, а также уже разработанного ядра...;Знание PHP. Знание MySQL. Знание JS. Знание JQuery. Знание CSS. Умение составлять алгоритмы и программировать их. Желание создавать свои разработки...;;"PHP;MySQL;jQuery;CSS;HTML;JavaScript"
277;277;Аналитик бизнес-процессов SQL JS;Москва;30000.0;50000.0;Роборокс;2019-11-14;20;Нет опыта;Полная занятость;Полный день;"Мы — команда с экспертизой в промышленной разработке. Разрабатываем и поддерживаем собственные продукты: развлекательное мобильное приложение и платформу для автоматизации краудфандинга на блокчейне. У нас нет ненужных процессов и бюрократии, мешающих работе и развитию, зато есть высокая степень свободы и возможность работы из дома несколько дней в неделю.   Мы ищем: Начинающего специалиста/студента старших курсов или выпускника с возможностью работать 32 часа в неделю, с опытом разработки на любом языке программирования не менее полугода, со знанием основ JavaScript и SQL, способного работать как в команде, так и самостоятельно, стремящегося стать профессионалом, готового осваивать новый инструментарий и применять свои знания. Мы предлагаем: Интересные задачи по проектированию и разработке приложений для бизнеса на технологической платформе FIS Platform, широко используемой в банковском секторе. Различные продукты реализованные на FIS Platform используют ведущие российские банки: Райффайзен банк, Газпромбанк, Совкомбанк, Открытие банк, МТС банк, Экспобанк, МДМ банк и др   Дополнительным плюсом будет:  Базовые знания любой нотации описания бизнес-процессов; Понимание концепций объектно-ориентированного программирования; Знание специфики работы в банковской сфере.  Обязанности:  Участие в проектах создания и внедрения автоматизированных систем наравне с опытными профессионалами; Полноценная разработка и настройка прикладных решений (схем данных, бизнес-процессов, пользовательских форм, отчетов); Разработка и согласование технической документации, диалог с заказчиками по вопросам реализации; Тестирование функциональности и поддержка работоспособности решения.  Выбрав нас, ты получишь:  Участие в интересных проектах (банковская сфера); Навыки проектирования и разработки прикладных решений; Знания в предметной области банковской сферы.  Условия:  Бесплатное обучение; Оплачиваемая стажировка; Трудоустройство согласно ТК РФ; Заработная плата 30-50 т.р.; Уютный офис около станции метро Павелецкая; Гибкий график. ";Участие в проектах создания и внедрения автоматизированных систем наравне с опытными профессионалами. Полноценная разработка и настройка прикладных решений (схем данных...;Базовые знания любой нотации описания бизнес-процессов. Понимание концепций объектно-ориентированного программирования. Знание специфики работы в банковской сфере. ;;"JavaScript;SQL"
998;998;Web-разработчик / программист;Чебоксары;30000.0;50000.0;ВМГлобал;2019-11-11;23;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Написание и техподдержка сайтов. Доработка имеющегося кода. Желание и готовность постоянно пополнять свой багаж знаний и изучать новые технологии.  Требования:  Знание языков программирования: PHP, MySQL, HTML, CSS, JavaScript, Node.j, Python; Чтение и рефакторинг чужого кода; Знание клиент-серверных приложений; Приветствуются навыки работы с различными API.  Условия:  интересные проекты, сильная команда, благоприятная атмосфера. ЗП по результатам собеседования в зависимости от опыта работы, от 30000 до 50000 рублей + премии; Оплачиваемый испытательный срок 1 месяц. Работа в офисе. ";;Написание и техподдержка сайтов. Доработка имеющегося кода. Желание и готовность постоянно пополнять свой багаж знаний и изучать новые технологии. ;;"Веб-программирование;PHP;CSS;MySQL;HTML;JavaScript;Linux;Python;Node.js;API"
1001;1001;Инженер-проектировщик АСУ ТП;Пермь;30000.0;50000.0;ИПК Астрон-Комфорт;2019-11-18;16;От 1 года до 3 лет;Полная занятость;Полный день;Обязанности:  Разработка проектной документации по автоматизации и диспетчеризации инженерных систем (АОВ, ОВиК).  Требования:  Высшее образование по специальностям, связанным с автоматизацией, микропроцессорными средствами, электротехникой. Опыт работы от 1 года в проектных отделах, Знание ГОСТов, СНиПов и других нормативных документов, необходимых для проектирования. Знание электротехники. Знание базы оборудования Обязателен опыт работы в программах AutoCAD и Office. Ответственность, усидчивость, внимательность, стрессоустойчивость, нацеленность на результат.  Условия:   Трудоустройство согласно ТК РФ, соц. пакет Оборудованное рабочее место. Возможность профессионального роста.     ;Разработка проектной документации по автоматизации и диспетчеризации инженерных систем (АОВ, ОВиК).;Высшее образование по специальностям, связанным с автоматизацией, микропроцессорными средствами, электротехникой. Опыт работы от 1 года в проектных отделах. ;;"AutoCAD;Проектная документация;MS Access;Автоматизация технологических процессов;Пользователь ПК"
1089;1089;Программист Python (middle);Архангельск;30000.0;50000.0;Система-найма.рф;2019-11-24;10;Нет опыта;Полная занятость;Гибкий график;Компания J-SOFT занимается созданием веб-ресурсов.Рабочее место находится по адресу: Архангельск, Гагарина, 42Причина открытия вакансии:в связи с запуском нового проекта.Мы ожидаем от нового сотрудника: -своевременно выполненные задачи в разработке наших проектов-написанный согласно ООП кодЕсли у вас есть результаты на прошлой работе, приходите, нам есть о чем поговоритьОбязанности:  разработка компонентов сайтов  Кандидат должен обладать следующими качествами:  Ответственный - т.к. работа подразумевает работу в коллективе, то необходимо выполнять задачи в срок  Условия:  личный пк разработка сайтов с использованием языка Python и фреймворка Django базовые знания HTML, JavaScript, CSS приветствуется умение работать с Angular, Vue.js или React.js Ведение одного, двух проектов одновременно от 30 тыс. руб. до 50 тыс. руб в месяц Обычно с 9 до 17, но иногда когда нужно завершить проект к дедлайну, мы можем задержаться до позднего вечера, но возможно составление индивидуального графика Обучение работе в команде Работа с интересными проектами Чай с печеньем) ;своевременно выполненные задачи в разработке наших проектов. -написанный согласно ООП код. Разработка компонентов сайтов. Кандидат должен обладать следующими качествами: Ответственный...;Личный пк. Базовые знания HTML, JavaScript, CSS. Приветствуется умение работать с Angular, Vue.js или React.js.;;
1628;1628;Программист PHP;Екатеринбург;30000.0;50000.0;Компания Амплитуда;2019-11-25;9;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Доработки функционала действующих сайтовSEO доработкиВерстка  Требования:  Знание и понимание ООП; Опыт работы с Bitrix Опыт работы с фронтендом: HTML, CSS, JS, jQuery, AJAX; Работа с бэкэндом.Умение верстать на базовом уровне;Чистый читабельный код;Ответственность;  Условия:  Заработная плата – по результатам собеседования;Испытательный срок - 3 месяца, при положительных результатах работы - сокращение испытательного срока;Офис в центре (5 минут от метро геологическая);Оборудованное рабочее место, современная техника;Трудоустройство по ТК РФ; ";Доработки функционала действующих сайтов. SEO доработки. Верстка.;Знание и понимание ООП. Опыт работы с Bitrix. Опыт работы с фронтендом: HTML, CSS, JS, jQuery, AJAX. Работа с бэкэндом. ;;
1684;1684;Junior frontend javascript developer (Vue.JS);Москва;30000.0;50000.0;Студия Арт-Дизайн;2019-11-29;5;От 1 года до 3 лет;Частичная занятость;Удаленная работа;"Ищем начинающего javascript-разработчика (junior) со знанием JS/Vue.js в команду.   О компании: Студия Арт-Дизайн, на рынке с 2004 года. Мы занимаемся digital-«упаковкой» продуктов и бизнесов: превращаем их в бренды, а затем развиваем в вебе. Входим в 50 лучших SEO-компаний и дизайн-студий Москвы по версиям CMSMagazine и Рейтинга Рунета.Наши ценности – полезная и эффективная работа, качество услуг и высокий уровень сервиса.   Требования:  Уверенное знание JavaScript; Основы Vue.Js; HTML5, CSS3, Stylus; Git; Webpack; Кроссбраузерная верстка; Адаптивная верстка; Пунктуальность; Ответственность;    Преимуществом будет:  Опыт разработки SPA с использованием Vue.Js, Vuex, Vue Router; Опыт работы в команде    Чем будем заниматься:  Писать рабочий и поддерживаемый код Участвовать в разработке архитектуры больших и не очень приложений Работать в команде и развиваться    Условия:  Достойная оплата Удаленная работа / Офис Полная / Частичная занятость Официальное оформление ";Писать рабочий и поддерживаемый код. Участвовать в разработке архитектуры больших и не очень приложений. Работать в команде и развиваться.;Уверенное знание JavaScript. Основы Vue.Js. HTML5, CSS3, Stylus. Git. Webpack. Кроссбраузерная верстка. Адаптивная верстка. Пунктуальность. Ответственность. ;;"CSS;HTML;HTML5;JavaScript;Git;jQuery;Ajax;Блочная верстка;Валидная верстка;Кроссбраузерная верстка;Семантическая верстка;Верстка Div;Верстка;vue.js;Vue;DOMObject;stylus"
1785;1785;Frontend-разработчик;Набережные Челны;30000.0;50000.0;Справмедика;2019-11-21;13;От 1 года до 3 лет;Полная занятость;Полный день;Обязанности:  разработка шаблонов и сайтов на PHP верстка HTML, CSS, SASS написание кода на javascript, JQuery поддержка существующего кода  Требования:  знание PHP, MVC, HTML, CSS, SASS, javascript, JQuery, Git умение создавать собственные решения, а также находить и эффективно использовать готовые реализации умение работать в команде знание bootstrap/foundation/etc  Условия:  работа в офисе/удаленно ;Разработка шаблонов и сайтов на PHP. Верстка HTML, CSS, SASS. Написание кода на javascript, JQuery. Поддержка существующего кода.;Знание PHP, MVC, HTML, CSS, SASS, javascript, JQuery, Git. Умение создавать собственные решения, а также находить и эффективно использовать готовые...;;"JavaScript;jQuery;HTML;PHP;MVC;Bootstrap;Sass;CSS;Git"
1997;1997;Начальник отдела информационных технологий;Ижевск;30000.0;50000.0;Управление Федеральной службы судебных приставов по Удмуртской Республике;2019-11-25;9;От 1 года до 3 лет;Полная занятость;Полный день;Обязанности: Работника определяются должностными инструкциями и правилами внутреннего трудового распорядка, принятыми в организации. Работник обязан выполнять требования охраны труда и правила пожарной безопасности. Требования: наличие высшего профессионального образования по специальности, соответствующего функциям и конкретным задачам, Условия: прием на конкурсной основе  ;Работника определяются должностными инструкциями и правилами внутреннего трудового распорядка, принятыми в организации. Работник обязан выполнять требования охраны труда и правила...;Наличие высшего профессионального образования по специальности, соответствующего функциям и конкретным задачам.;;
1757;1757;Junior PHP developer / PHP разработчик;Санкт-Петербург;35000.0;50000.0;Сервисный центр Apple;2019-11-14;20;От 1 года до 3 лет;Полная занятость;Полный день;Сервисный центр Apple приглашает на работу начинающего PHP разработчика. Вам предоставится уникальная возможность увидеть изнутри как происходит работа с лучшим брендом техники последних лет, познать все тонкости Apple. Обязанности:   Выполнение задач, поставленных интернет-маркетологом и разработчиком   Разработка и поддержка закрытой ERP-системы для внутреннего использования   Создание простых web-интерфейсов для работников организации   Разработка и поддержка корпоративного телеграм бота   Работа с простым REST API крупных поставщиков корпоративных услуг (Билайн, UIS, Яндекс, Google, amoCRM)   Разработка и поддержка большого количества сайтов (лендинги, CMS WordPress)   Ведение простой отчетности о выполненных действиях и задачах   Требования:   Ответственность, внимательность, коммуникабельность   Опыт работы более года   HTML + CSS: умение верстать на уровне Bootstrap 4   Базовый уровень знания JS и jQuery: работа с DOM-моделью и ajax-запросы   Понимание и умение писать на нативном PHP без каких-либо фреймворков   Базовое понимание MySQL и умение писать простые MySQL запросы: select, insert, update, delete, join   Желателен опыт работы с Unix Shell: пробежаться по папкам, запустить скрипт, настроить cron, найти что-то с помощью grep   Желателен опыт работы с Python   Желателен опыт эксплуатации компьютера Mac   Условия:  График работы 5/2, 12:00 – 21:00 Оплачиваемая стажировка Домашний офис в 15 минутах ходьбы от ст. метро Беговая / Старая деревня / Комендантский проспект Отсутствие дресс-кода – работаем в тапочках Небольшая мобильная команда, никакой бюрократии. Атмосфера стартапа Возможность развиваться профессионально: в управленческой и технической ветках Помощь в развитии навыков программирования, системного администрирования, SEO, работы с репутацией, методологиями разработки коммерческих сайтов, веб- и бизнес-инструментов Стабильные и своевременные выплаты 2 раза в месяц Дружный молодой коллектив Скидки на услуги Сервисного центра Возможность приобретения техники Apple на особых условиях Подарки и бонусы по результатам работы ;Выполнение задач, поставленных интернет-маркетологом и разработчиком. Разработка и поддержка закрытой ERP-системы для внутреннего использования. Создание простых web-интерфейсов...;Ответственность, внимательность, коммуникабельность. Опыт работы более года. HTML + CSS: умение верстать на уровне Bootstrap 4. Базовый уровень знания JS...;;"jQuery;CSS;MySQL;JavaScript;HTML;PHP"
1561;1561;Web-разработчик;Санкт-Петербург;40000.0;50000.0;Красный Алмаз;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;"Требования:   Опыт работы от 6 месяцев;   Необходимо наличие примеров своих работ;   Уверенные знания HTML5/CSS3 (в т.ч. CSS-grid, Flexbox), Кроссбраузерная верстка, Bootstrap;   Навыки работы с PHP + MySQL будут преимуществом;   Опыт работы с WordPress, Битрикс (будет огромным плюсом);   Умение работать с основными графическими редакторами (Photoshop, Figma);   Начальные знания по Javascript, Знание jQuery;   Умение разбираться в чужом коде;   Внимательность;   Желание учиться и развиваться;   Знание английского языка на уровне “понимание документации”     Обязанности:   Верстка адаптивных сайтов (по .psd), встраивание шаблонов в CMS;   Доработки и поддержка сайтов клиентских сайтов     Вы нам подходите, если:   Вы умеете оценивать и соблюдать сроки;   Стремитесь узнавать новое в ИТ-индустрии;   Вы умеете задавать нужные вопросы;   Гуглите, прежде чем задать вопрос     Обязанности:   кроссбраузерная блочная верстка интернет-сайтов   встраивание шаблонов дизайна в систему управления сайтом   адаптивная верстка сайтов   доработки и поддержка сайтов клиентских сайтов   Условия:  дружный и весёлый коллектив; офис расположен в пяти минутах от метро Чкаловская; график работы с 10:00 до 18.00, будние дни пн-пт.;  Оклад на испытательном сроке 40 000; После испытательного 50 000 + %.Бонусы за положительные отзывы о проекте, который Вы вели. Официальное трудоустройство. Дружный коллектив. Кофе, печеньки. Мы понимаем, что все знать невозможно и готовы подсказать. Но &quot;Гуглить&quot; никто не отменял. И немного нашего подхода. Мы не ходим на РАБоту. Мы ходим развиваться, получать новые знания, осуществлять свои цели, расти финансово и как личность. В итоге, так называемая работа, назовём лучше «наше дело» , будет приносить нам радость и мы будем стараться и достигать результата, достигнув определённых высот - двигаться дальше, т.к. вы это делаете для себя, а не для кого-то и в первую очередь , вы видите результаты своих трудов. - Идеальным кандидатом на данную позицию является человек, готовый нести ответственность за весь процесс и конечный результат работы команды; - Необходимыми качествами кандидата должны быть системность и организованность, хорошие коммуникативные навыки и требовательность по отношению к себе; - Обязательное условие для успешной работы – готовность и умение интенсивно работать; Испытательный срок 1-3 месяца. Перед собеседованием нужно будет выполнить тестовое задание.";Верстка адаптивных сайтов (по .psd), встраивание шаблонов в CMS. Доработки и поддержка сайтов клиентских сайтов. Вы умеете оценивать и соблюдать...;Опыт работы от 6 месяцев. Необходимо наличие примеров своих работ. Уверенные знания HTML5/CSS3 (в т.ч. ;;"Web Design;HTML;CSS;HTML5;JavaScript;Веб-дизайн;Web-дизайн;SEO;CSS3;CMS Wordpress;Администрирование сайтов;Графический дизайн;Управление проектами"
971;971;Программист Python;Сочи;50000.0;50000.0;Фастпицца;2019-11-18;16;От 1 года до 3 лет;Полная занятость;Удаленная работа;"требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаНаша компания занимается разработкой крупного проекта. У нас современный формат работы - офис там, где вы! Все наши сотрудники успешно работают удаленно. Мы ищем ответственного и целеустремленного коллегу с высоким уровнем личной мотивации. Работа над одним проектом. Обязанности:  Читать чужой код на Python; Разработка модулей Python 3.7 с нуля для нашей системы, по ТЗ; Выполнять в срок работы; Обновлять свой/чужой код для увеличения производительности; Четко оценивать свое время на написание программы; Умение писать качественный безотказный код (обработка все возможных ошибок, без вылета программы).  Требования:  Отличное знание модулей mysql, lxml, subprocess, json, requests, bs4, sys, os; Умение быстро разбираться в чужом коде, находить в нем ошибки и модифицировать его; Умение решать нестандартные задачи / разрабатывать нестандартный функционал; Опыт в программировании - от 2 лет; Знание unix на уровне пользователя.  Условия:  Испытательный срок 1 месяц; Рабочий день с 9 до 18 по мск; Сб – Вс выходные ";Читать чужой код на Python. Разработка модулей Python 3.7 с нуля для нашей системы, по ТЗ. Выполнять в срок...;Отличное знание модулей mysql, lxml, subprocess, json, requests, bs4, sys, os. Умение быстро разбираться в чужом коде, находить в...;;"Python;MySQL"
95;95;Программист 1С;Екатеринбург;;50000.0;Уральский дизель-моторный завод;2019-12-04;0;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  администрирование 1С; обновление конфигурации; участие в описании бизнес-процессов; решение проблем пользователей 1С на предприятии.  Требования:  опыт самостоятельного программирования 1С опыт работы с конфигурацией УПП; понимание принципов бухгалтерского, финансового и складского учета.  Условия:  официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш. ";Администрирование 1С. Обновление конфигурации. Участие в описании бизнес-процессов. Решение проблем пользователей 1С на предприятии.;Опыт самостоятельного программирования 1С. Опыт работы с конфигурацией УПП. Понимание принципов бухгалтерского, финансового и складского учета.;;
1974;1974;Web-программист - удаленно;Москва;;50000.0;Силинг Плюс;2019-11-25;9;От 3 до 6 лет;Полная занятость;Удаленная работа;"&quot;Силинг Плюс&quot; - компания и поставщик ПВХ - пленок для производства натяжных потолков. В связи с интенсивным развитием бизнеса открывает вакансию на должность Web-программиста - удалённо для продвижения и развития внутренних проектов Ваши будущие задачи: - Активное участие в реализации проектов - Разработка, документация и тестирование программных продуктов и их частей Для нас важно: - HTML, CSS, JS, PHP, MySQL - обязательно и на отлично Мы предлагаем: - Официальное оформление по ТК РФ - График работы: ПН-ПТ - удаленно - Размер заработной платы обсуждается с успешными кандидатами - Интересные задачи - Веселые корпоративные мероприятия - Молодой, энергичный, дружный коллектив - Работы в дружеской атмосфере, нацеленной на результат   1 собеседование проводится в офисе компании";"Силинг Плюс&quot; - компания и поставщик ПВХ - пленок для производства натяжных потолков. - Активное участие в реализации проектов. - Разработка, документация и тестирование...";HTML, CSS, JS, PHP, MySQL - обязательно и на отлично.;;"MySQL;CSS;HTML;PHP;phpMyAdmin"
976;976;Ведущий инженер-программист (комплексы системы управления и связи);Тула;27000.0;51000.0;Конструкторское бюро приборостроения им.академика А.Г.Шипунова;2019-11-29;5;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  разработка программ, пользовательского интерфейса, алгоритмов и способов управления, подготовка технических заданий и разработка программной документации  Требования:  высшее техническое образование предпочтительно по специальностям &quot;Техническая кибернетика&quot;, &quot;Робототехника&quot;, &quot;Прикладная математика&quot; знания языков программирования C, C++, Pascal, библиотеки Qt опыт разработки программного обеспечения для операционных систем: MS Windows, Linux, QNX желательно владение средствами версионного контроля, автоматического тестирования кода  Условия:  Возможен прием выпускников ВУЗов Работа в крупной, стабильной производственной компании Гарантии и компенсации в соответствии с коллективным договором Оформление по ТК РФ Полный социальный пакет Доставка сотрудников транспортом предприятия ";Разработка программ, пользовательского интерфейса, алгоритмов и способов управления, подготовка технических заданий и разработка программной документации.;"Высшее техническое образование предпочтительно по специальностям &quot;Техническая кибернетика&quot;, &quot;Робототехника&quot;, &quot;Прикладная математика&quot;. Знания языков программирования C, C++, Pascal, библиотеки Qt. ";;"MS Visual Studio;C++;Qt;Delphi"
